"","AMHE_ANG","AMHE_VOLT","BOWM_ANG","BOWM_VOLT","CLAR_ANG","CLAR_VOLT","CROSS_ANG","CROSS_VOLT","GRAN_ANG","GRAN_VOLT","MAPL_ANG","MAPL_VOLT","TROY_ANG","TROY_VOLT","WAUT_ANG","WAUT_VOLT","WINL_ANG","WINL_VOLT"
"155","-0.8668448253514315","-0.25","-0.8453424064404313","-0.7703063911830381","0.0","0.0","-0.844772591117627","-0.8324684677784782","-0.877265183487703","-0.9331948331437655","-0.8647739054233673","-0.8641925105635958","-0.8174718563073329","-0.7532747965084071","-0.8677429955259348","-0.9034441698501914","-0.8611964011329695","-0.25"
"156","-0.1393433325135312","-0.25","-0.051033409989646804","0.316920372063277","0.0","0.0","-0.02705105187148119","0.2788444612526285","-0.1650886253398966","0.14509578474788862","-0.268781411116305","0.11881051434551303","-0.03579810596465611","0.2929284681674621","-0.13543089534668867","0.2117472226521795","-0.34769627058683","-0.25"
"157","-0.8812646346911464","-0.5","-0.9115124253622449","-0.8139211090939333","0.0","0.0","-0.9109971043761627","-0.8007643243440763","-0.8735240974168231","-0.8534879072612515","-0.8801951634426903","-0.8499448082336839","-0.8844951559536416","-0.842974244731344","-0.8812079021127509","-0.8367466698861679","-0.8771527161348381","-0.25"
"158","-0.8384927277192596","-0.25","-0.8498159168027936","-0.6617191590016378","0.0","0.0","-0.8305695656952149","-0.6787240794005691","-0.8376254285501867","-0.6651544176903087","-0.8394837383932243","-0.6780301592740681","-0.8250160652973139","-0.6648745814819238","-0.8370207531936465","-0.6785848818837553","-0.836090998691715","-0.25"
"159","0.4047538993194199","-0.5","0.15955327929130286","0.10829762716338973","0.0","0.0","0.2566194050997574","0.07928884094031012","0.4425428598325291","0.13956625510389684","0.5796012793446058","0.24863638611972996","0.05458426548338679","0.006845289843981874","0.40168047847959815","0.10283013382319114","0.6210908538493091","-0.75"
"16","0.6064139080205714","-0.5","0.7474649088677291","0.3144840264998851","0.0","0.0","0.6386114150290642","0.40493486020917757","0.594321166634651","0.4866363151048222","0.5758221123145577","0.41966604120778545","0.7948336673451679","0.4371127198810535","0.604957828041734","0.4621293908198837","0.6164217238493714","0.0"
"160","0.5918562463332973","0.0","0.7185639828957343","0.31525359272030523","0.0","0.0","0.6120042795759516","0.3967220404465263","0.5833357002589762","0.453538584417079","0.5615419971158905","0.3980035869588649","0.7688747588031095","0.4273059913718711","0.5903139011010398","0.4386571490765829","0.6018112204939702","0.0"
"161","0.6144845730793944","0.0","0.7542803685320898","0.3350537631597131","0.0","0.0","0.6408069560872484","0.44459030484102613","0.6053767832341989","0.5365914040260911","0.5860515052330487","0.4489822332878106","0.8043100267218789","0.44638925929062123","0.6134033370977614","0.5070140796700863","0.6268258945745893","0.0"
"162","0.39646458861913464","0.0","0.1793229646237942","0.1302725362055655","0.0","0.0","0.2604587397444875","0.09542577850912884","0.4312467923633564","0.14223797179786282","0.5671523053027784","0.2501921061941658","0.0916195860900753","0.046968339978295956","0.39359916762275854","0.11395867333436675","0.6082615891460089","0.0"
"163","-0.12553813846999315","0.0","-0.04121196325455535","0.3166655051771739","0.0","0.0","-0.021838255066976626","0.27582344598320385","-0.1487368103262794","0.15241455978931467","-0.2536982620144032","0.12494754940603034","-0.021705520941264853","0.29642127923194395","-0.12173066992049796","0.21579147420708242","-0.3321609918630798","-0.25"
"164","0.6120907942435362","-0.25","0.7453402604586293","0.308818558917204","0.0","0.0","0.6294879988952267","0.38835791358269833","0.6044306103808971","0.5089790742040031","0.584830968775089","0.43368729931647904","0.8023274186010136","0.44397689419856945","0.6106132119416373","0.4659425675299636","0.6256375180378188","0.0"
"165","0.4336990463496604","-0.25","0.1797972780268462","0.10479650555641894","0.0","0.0","0.2712957325542363","0.0675384447426027","0.47464263401518625","0.13890228663149565","0.6149976342457981","0.24828769052507618","0.07964041229408847","0.01641289192115321","0.43021200406431676","0.09316108762357002","0.6575498397675716","0.0"
"166","0.5977111643353589","-0.75","0.7261027590291452","0.34803618205229436","0.0","0.0","0.6169277325421493","0.44395197229728056","0.5904100349709017","0.4693450094798418","0.5680138326156337","0.4194589603392628","0.7750887062744679","0.45916917198631046","0.5964070733605116","0.4678406955124022","0.608380317347264","-0.25"
"167","-0.1414802233058831","-0.25","-0.05307017854726059","0.3152501624952171","0.0","0.0","-0.03888211786894411","0.2709588941647628","-0.16407035976590215","0.14744139907044668","-0.26531604261746977","0.12274080074441915","-0.0252726804124403","0.3008283657227889","-0.13755730370946162","0.21057713139509976","-0.34412702485795754","-0.5"
"168","-0.16685957656945238","-0.75","-0.08281772401280008","0.3064354257504039","0.0","0.0","-0.06509232847164889","0.26296809191968756","-0.18878098863158527","0.13939985834918803","-0.29028734718659804","0.11298192916004123","-0.05500404247975158","0.28949373262485695","-0.16275590492477207","0.20199536892750702","-0.3698468645251361","-0.25"
"169","-0.874763130903202","-0.25","-0.8773839902038828","-0.7767500030069393","0.0","0.0","-0.8634037556693731","-0.8237224705337575","-0.8765643345902211","-0.7434588559145352","-0.8774082321034568","-0.7592847137031545","-0.864868390831468","-0.7539840172002464","-0.8742006377237577","-0.7884797187684056","-0.8747429680406865","0.0"
"17","0.41677505857573693","-0.25","0.16280543709443657","0.10485226657334597","0.0","0.0","0.2511877770459145","0.06522531157088877","0.4591031884953777","0.13810160113667497","0.5978708654032776","0.24775176375045685","0.06875216588932088","0.01534117903343931","0.4134551644999562","0.09185333843526224","0.6399121361150336","-0.5"
"170","0.36806086742647565","-0.5","0.13424884514987656","0.11627538396104826","0.0","0.0","0.22061190595009822","0.08205800144452792","0.4067645950060052","0.1389847130818979","0.5401677214879924","0.24815817242057184","0.04596599497633063","0.018223994263297523","0.3654081182856531","0.10542665370017736","0.5804774327546647","0.0"
"171","0.4403775838622522","0.0","0.19128652399446064","0.10753421814207717","0.0","0.0","0.2850191093905147","0.07356913318184304","0.47917185327871603","0.14000621886334627","0.6199854973933897","0.24898096935487432","0.08671762587837119","0.01902385320657628","0.4368659532095441","0.09753232963861685","0.6626840438706963","-0.5"
"172","0.3799774294327898","0.0","0.14423754241613898","0.11420707029521039","0.0","0.0","0.2379168416260893","0.0855659941302567","0.4167999878306725","0.13964835734306913","0.5512233301513129","0.24861189763976208","0.04534495509628949","0.010901431616947429","0.37722274841646364","0.10781941037292904","0.5918623647481344","0.0"
"173","-0.145411846323864","-0.25","-0.0655730763183648","0.308437787629581","0.0","0.0","-0.050217049748349014","0.2637514457824543","-0.16556183473859043","0.1487088511634203","-0.26949879123446996","0.12063366626879427","-0.03739441935846755","0.2926714590942765","-0.1414659591033922","0.20877211114707572","-0.3484351547555984","-0.75"
"174","0.5994036641693041","-0.25","0.7364117959162605","0.29743199909216633","0.0","0.0","0.6373206431313511","0.39461787732928016","0.5849376036950351","0.4420340477319262","0.5644527822862264","0.3781851977714464","0.7757416080853334","0.39418687186415946","0.5977207994049779","0.4328771971764988","0.6048987919685868","-0.25"
"175","0.6119104122177392","0.0","0.7400240855785545","0.30145877000359256","0.0","0.0","0.6298647147697323","0.39057963889691427","0.6036200062145108","0.46897144758267","0.5816517920114466","0.40055896246565015","0.7920032821272005","0.41573733987936556","0.6102091695822286","0.44406143306085294","0.6225122907893471","-0.25"
"176","-1.0","-0.25","-1.0","-0.9779972006530487","0.0","0.0","-0.9995874161910709","-0.9504426646825088","-1.0","-0.9179551631333901","-1.0","-0.9568546085508567","-1.0","-0.9864462882997684","-1.0","-0.9470957500046719","-1.0","-0.5"
"177","-0.1363673348894498","-0.25","-0.03786705103229514","0.32314834375207213","0.0","0.0","-0.024842420096150054","0.279537450565483","-0.16191838655943575","0.14585556911736083","-0.2600861906413925","0.1250445007525762","-0.010887975695386437","0.3101262658371775","-0.1324773792924895","0.21263273255850376","-0.3387404038291916","-0.25"
"178","0.4472214847872867","-0.5","0.18412010028885104","0.09645302999091365","0.0","0.0","0.28549665551494763","0.0650242320602633","0.48749629897224317","0.13848103673254483","0.6291620756690028","0.24808702007317412","0.07100198988146161","-2.2546138345510473E-5","0.44357012466324686","0.09134029970468656","0.672139790645933","0.0"
"179","0.4053906041370753","0.0","0.158118092792543","0.10763845224677425","0.0","0.0","0.25230711768982883","0.07543988317391903","0.444554450854522","0.13913771048032159","0.5818226897019083","0.248370612979423","0.05706667224517167","0.009339067997667382","0.4022792015896566","0.09992418256524013","0.6233800696822719","-0.5"
"18","-0.12008540509457155","-0.5","-0.03455498580750642","0.3179083210509912","0.0","0.0","-0.020635078766439077","0.2740465233367202","-0.1420095794106767","0.15539883442689745","-0.2457580594526513","0.12910290510843297","-0.009234010591870503","0.3028069890325922","-0.11632105528664903","0.21723268885589173","-0.3239827752926226","0.0"
"180","0.400045873395989","0.0","0.17195224652332733","0.12239070753527394","0.0","0.0","0.25699811314865373","0.0877093688236762","0.436658065664406","0.14115092179226252","0.5731181346046073","0.24955471489941256","0.08044093310901015","0.03467886867331851","0.39708405252218715","0.10853904175542749","0.61440916706473","-0.25"
"181","0.3788961984067878","0.0","0.13058676726431903","0.10586247501519754","0.0","0.0","0.2215786811959044","0.0714355397856283","0.4199902884204328","0.13764789877390313","0.5547490745238762","0.24738801676455588","0.0370960295542178","0.004021183189346677","0.3760447298049192","0.09771366373424056","0.5954994002399384","-0.25"
"182","0.4430427253167298","0.0","0.18155979220662777","0.09840070799595244","0.0","0.0","0.27941570359231244","0.06436851873680875","0.48399371898370475","0.13839247639160923","0.6253036989894625","0.24801478544572003","0.07323092987979514","0.004814076964717222","0.43943034719766366","0.09080425235830283","0.6681660867537207","-0.5"
"183","0.3991763927174202","0.0","0.18068443731183303","0.12884772458672714","0.0","0.0","0.2648725006716491","0.09620920326173985","0.4333844760050953","0.14230898897515626","0.569506452823008","0.25024998730266057","0.08893482866195743","0.04280751378970251","0.3962881514836346","0.11453876048624222","0.6106860391694289","0.0"
"184","-0.13511315142489325","0.0","-0.03639723571684079","0.3238795212293015","0.0","0.0","-0.021115840569076085","0.2817411073164632","-0.16148159284270405","0.14548210335834916","-0.2601958704580722","0.12440362261123326","-0.012462709009252858","0.30866008573683007","-0.13123112055679076","0.21315226955071978","-0.3388533713872909","-0.5"
"185","0.4369978726407348","-0.25","0.182925794999269","0.10354176636860547","0.0","0.0","0.2794332691174712","0.07063490811623684","0.4764728779960392","0.13931699126620303","0.6170098883295551","0.24856105708437046","0.07596959664223894","0.010549257137469523","0.43350152273192083","0.09558438626460923","0.6596211611217598","-1.0"
"186","-0.12852185778322997","-0.25","-0.044102122165051334","0.3158390273479244","0.0","0.0","-0.02668029892011769","0.2736515444445193","-0.1510752838110286","0.15203452417539226","-0.2553280106555824","0.12499294429628591","-0.021714683155618048","0.29759531321696314","-0.12469360957411797","0.21473711765800815","-0.33383959354097353","-0.5"
"187","-0.8260707478416434","-0.25","-0.8333330564575923","-0.7551071010993973","0.0","0.0","-0.8271842397413014","-0.7631171967053447","-0.8242029206438247","-0.6979720004531477","-0.827056619963226","-0.758839896011457","-0.8073788947993974","-0.8173895654453781","-0.825367205870868","-0.7325716550596836","-0.8228842755775699","0.0"
"188","-0.9210821529623128","-0.5","-0.9123916867408568","-0.7896645975000279","0.0","0.0","-0.9220809105417402","-0.7911745623628363","-0.9179068791430741","-0.7521043537892753","-0.9084081730967981","-0.7866495241425607","-0.869510007882451","-0.7852532839810622","-0.9199121233216522","-0.7790815767266138","-0.9065335395638432","0.0"
"189","-0.8137463747365028","0.0","-0.8300206289615086","-0.6302857524936519","0.0","0.0","-0.8020735703656726","-0.6387996137922877","-0.8157084078288412","-0.7106088952599087","-0.8202131725098236","-0.6942550252803326","-0.8117954451632156","-0.6552384134958084","-0.81264135174864","-0.6872754900839289","-0.8161613134079323","-0.25"
"19","0.6019738924328301","-0.25","0.7428654981539563","0.31590279340921795","0.0","0.0","0.6298551541977867","0.4030354458830127","0.5912883112590543","0.48480734609332904","0.5740360822454816","0.4206308682423718","0.7962453306575951","0.4409062742710929","0.6005423984429342","0.4599020249508282","0.6145778106573799","0.0"
"190","-0.8605163229810056","-0.25","-0.8634482643473498","-0.6938016501900912","0.0","0.0","-0.8291857811874817","-0.721356020603639","-0.8679522373116302","-0.7328671470636551","-0.8698225101465851","-0.7236036244714915","-0.8618122082983724","-0.6862005980593462","-0.859538367349093","-0.7405590331146067","-0.8671100256202413","0.0"
"191","0.5966063916336668","0.0","0.7331668589388353","0.3535072535160877","0.0","0.0","0.6252908575467492","0.45714105954061096","0.5873734420883757","0.5295389897981004","0.5669027273559668","0.45191408610936157","0.7785897073420078","0.4614660755526599","0.5957381007961342","0.5091158241212285","0.6070899501626911","0.0"
