"","cluster","dist_0","dist_1","dist_2","dist_3","mindist"
"33","2","2.2772584799528266","2.320157450196385","1.6518815616222824","1.7182491081196796","1.6518815616222824"
"34","3","1.3185878819444397","1.3008760351092075","2.749075285974987","0.059105065823745036","0.059105065823745036"
"35","2","5.095497142619218","5.101845496723222","1.5464329812696231","4.0590645477558","1.5464329812696231"
"36","0","0.12080450411695369","0.5085072650380297","3.6718250172977704","1.3655488066419363","0.12080450411695369"
"37","0","0.18209638984189408","0.44661801681836455","3.7175217560453606","1.3978368587795464","0.18209638984189408"
"38","2","2.445488112770494","2.3973519981360583","1.6204228037912587","1.8144684529317625","1.6204228037912587"
"39","2","5.780136029384372","5.768045120275332","2.2400632283564974","4.715654521708073","2.2400632283564974"
"4","2","2.351291337921483","2.335407343311239","1.5610678646251706","1.7319546880103922","1.5610678646251706"
"40","2","2.3024872506330074","2.344832907674625","1.636912163819369","1.743093055093671","1.636912163819369"
"41","3","1.3535573929008533","1.37745263267852","2.7504508577414803","0.3966397575913639","0.3966397575913639"
"42","0","0.1230097477077085","0.5104319266145304","3.6867802984967533","1.3626932744933713","0.1230097477077085"
"43","2","5.17976384647168","5.144566512454838","1.7229630728544998","4.118925010765768","1.7229630728544998"
"44","1","0.25078486605513844","0.19172320786509583","3.638021384027199","1.307078272888327","0.19172320786509583"
"45","3","1.4617924897464782","1.3484736547516527","2.6989876456967186","0.3706115474071514","0.3706115474071514"
"46","2","5.279205293935956","5.277485541777176","1.7564989826960105","4.230149316449245","1.7564989826960105"
"47","3","1.4030854508594088","1.4134442048065716","2.6141603224432117","0.24773412357626856","0.24773412357626856"
"48","2","5.708801671575104","5.720481072808305","2.2168730025008947","4.657678578857924","2.2168730025008947"
"49","0","0.18859144897012312","0.4465329056225093","3.5873162145505106","1.2884893261736332","0.18859144897012312"
"5","2","5.1927037302978665","5.1617352588104914","1.6055662382627447","4.13598028784983","1.6055662382627447"
"50","3","1.4235082755815938","1.3659604881696985","2.6885244985457977","0.3181297410301766","0.3181297410301766"
"51","2","5.173513027083888","5.161059904323247","1.5845385842707826","4.126755333669396","1.5845385842707826"
"52","0","0.13425026417324307","0.5114767612885602","3.635089072879688","1.3455483148813834","0.13425026417324307"
"53","3","1.3314894790807528","1.3843163368868485","2.705882815129048","0.27492261005580876","0.27492261005580876"
"54","0","0.13276989581259677","0.5132996539753374","3.716780376358249","1.3853677198583412","0.13276989581259677"
"55","2","2.2911345866106063","2.31668840311334","1.6197448586545493","1.7100440660105256","1.6197448586545493"
"56","2","2.397900235242688","2.324989414203184","1.6139597197326658","1.755670373816365","1.6139597197326658"
"57","2","2.279200712087372","2.263139312040564","1.6183223207477364","1.6709468921303143","1.6183223207477364"
"58","1","0.46204222718597804","0.27226710658950953","3.5974979832187484","1.3029183681015764","0.27226710658950953"
"59","3","1.4851661820450173","1.4145045881489198","2.79869066189705","0.5407534777844629","0.5407534777844629"
"6","2","4.879141314331459","4.8353685517519205","1.3750625861698438","3.829444303987616","1.3750625861698438"
"60","2","5.633423860944573","5.60719384150481","2.108560775488311","4.566670167327061","2.108560775488311"
"61","2","2.2918076791853825","2.317377711661375","1.621972098932619","1.7156520029449276","1.621972098932619"
"62","2","2.3209705244012517","2.322132914665497","1.6097593184047974","1.7274286340228473","1.6097593184047974"
"63","2","2.3413713781900345","2.3661487616742143","1.5795817846584839","1.7491267291116634","1.5795817846584839"
"64","1","0.45290370866992385","0.25941211240205553","3.6716288600541334","1.3531946909072405","0.25941211240205553"
"65","3","1.332345223382817","1.3853423420605093","2.7408382170985703","0.2749842576978657","0.2749842576978657"
"66","2","5.669719092120443","5.6405653708035715","2.119845944369942","4.598962933800144","2.119845944369942"
"67","0","0.2194711957000218","0.3208356101882038","3.700138465950389","1.3483882201105502","0.2194711957000218"
"68","1","0.2667555185485608","0.2152435690097296","3.6689363480678874","1.3039500190897824","0.2152435690097296"
"69","2","5.186119675473916","5.173733522715663","1.6021280901983297","4.136772907373057","1.6021280901983297"
"7","0","0.1179285978863803","0.5094846974469166","3.6889426864227675","1.3723295349756501","0.1179285978863803"
"70","2","5.302770791552816","5.297990003645422","1.7750046685874827","4.254781185172914","1.7750046685874827"
"71","1","0.7950376359485333","0.5075558534508401","3.7214590573554305","1.4504628928703776","0.5075558534508401"
"72","2","5.424689137176309","5.394886522875554","1.905228818484255","4.351584294216727","1.905228818484255"
"73","3","1.3729955909901557","1.396500002091892","2.747920084031192","0.3962815154851246","0.3962815154851246"
"74","0","0.2174359377956744","0.3172755269363615","3.6785767321583713","1.3507275637306844","0.2174359377956744"
"75","2","2.271651537185453","2.2975149010015783","1.6350988671092404","1.6948229291481351","1.6350988671092404"
"76","2","2.287285136916727","2.3129035537037055","1.6219845909194037","1.7074328002605637","1.6219845909194037"
"77","3","1.3169290142537022","1.3703239217579668","2.695594434250017","0.27946914963235014","0.27946914963235014"
"78","2","5.297706619222713","5.267437967722155","1.7264101084051104","4.239009660686251","1.7264101084051104"
"79","2","5.153620972644994","5.144547511958579","1.6267803853586678","4.116031947355175","1.6267803853586678"
"8","2","5.3679082258774695","5.373378173520909","1.8194060564611345","4.323457816910779","1.8194060564611345"
"80","1","0.7110695216621639","0.3117986075279113","3.681720489749475","1.3953304517749578","0.3117986075279113"
"81","3","1.4828037433408032","1.3304596750235764","2.800066166529978","0.4820245953151145","0.4820245953151145"
"82","3","1.353056665986553","1.3645046040329574","2.7008147744620614","0.21663629691070468","0.21663629691070468"
"83","0","0.11094358571566819","0.5074503816042781","3.6932177353775106","1.3845019958060096","0.11094358571566819"
"84","2","2.3360687920346983","2.3031725328442363","1.6150506758333154","1.7194370495712603","1.6150506758333154"
"85","2","2.384210166550352","2.42471951012839","1.5672438383243248","1.7985876958713811","1.5672438383243248"
"86","2","2.295494628823966","2.2794746476377026","1.6044113273938465","1.6845484175083068","1.6044113273938465"
"87","3","1.3803372219580496","1.362592883089193","2.6547107192199833","0.07745403701686565","0.07745403701686565"
"88","0","0.22427934874818745","0.32456440379125645","3.741164230515813","1.3982724294007272","0.22427934874818745"
"89","2","5.401706168921832","5.364234134419925","1.8443301676504265","4.33060794676436","1.8443301676504265"
"9","3","1.2857883069852598","1.341138960400866","2.7887666846905055","0.2832685495750432","0.2832685495750432"
"90","3","1.3140843640994728","1.3966263059080064","2.7811138892397267","0.3489330686118522","0.3489330686118522"
"91","2","2.349858025929651","2.317079022226142","1.6014198819274121","1.727753898816082","1.6014198819274121"
"92","1","0.25076571353719695","0.19503787419958193","3.682873629325572","1.3404605516449997","0.19503787419958193"
"93","2","5.708886850589426","5.679884714064411","2.1616438222520378","4.636649648181093","2.1616438222520378"
"94","1","0.45849506006101004","0.26656467469447054","3.6243155369843127","1.3203021318564003","0.26656467469447054"
"95","2","5.150866649900563","5.1494407476258415","1.6172559926892096","4.104069601112967","1.6172559926892096"
"96","1","0.6026515679719965","0.2608613903365046","3.697665215766836","1.3799669659404084","0.2608613903365046"
"97","0","0.128582753003517","0.511534945685743","3.713300688692708","1.3848353152902095","0.128582753003517"
"98","3","1.3355124270971774","1.3879795466830038","2.6713047159268197","0.283100271221829","0.283100271221829"
"99","0","0.2161672631747995","0.3166360794641935","3.6467132809742657","1.3117986903188599","0.2161672631747995"
