"","AMHE_ANG","AMHE_VOLT","BOWM_ANG","BOWM_VOLT","CLAR_ANG","CLAR_VOLT","CROSS_ANG","CROSS_VOLT","GRAN_ANG","GRAN_VOLT","MAPL_ANG","MAPL_VOLT","TROY_ANG","TROY_VOLT","WAUT_ANG","WAUT_VOLT","WINL_ANG","WINL_VOLT"
"avg","6.031480405987898","1.0","-4.687829345641245","0.9627427953316585","0.0","1.0","-8.131607009141003","0.9236727002852398","-3.1865662621602064","0.9705518736347973","-1.1566851785264465","0.9936656148608107","-9.285166631729199","0.9426915576288043","0.08266015483344587","0.9837391821740143","0.9613334695218417","1.0"
"scalefactor","0.039451196236907835","1.0","0.05989091422968109","1.0068255149495922","1.0","1.0","0.030180789959787988","1.012334070026386","0.02692677115318704","0.9850550271911515","0.03130501958075166","0.9840417645359076","0.03274179501391451","1.0013912668165925","0.03236195774943879","0.9877990271856341","0.03456651517168761","1.0"
